recv_time_ms,node,topic,latency_ms
1764453248845,lt-8,sensors/test/environment,50
1764453248846,lt-37,sensors/test/environment,47
1764453248846,lt-10,sensors/test/environment,47
1764453248846,lt-19,sensors/test/environment,47
1764453248846,lt-1,sensors/test/environment,45
1764453248846,lt-2,sensors/test/environment,42
1764453248847,lt-36,sensors/test/environment,43
1764453248848,lt-3,sensors/test/environment,44
1764453248849,lt-20,sensors/test/environment,43
1764453248857,lt-46,sensors/test/environment,41
1764453248857,lt-47,sensors/test/environment,41
1764453248857,lt-12,sensors/test/environment,41
1764453248858,lt-38,sensors/test/environment,41
1764453248859,lt-21,sensors/test/environment,41
1764453248861,lt-13,sensors/test/environment,41
1764453248863,lt-4,sensors/test/environment,41
1764453248864,lt-30,sensors/test/environment,41
1764453248872,lt-22,sensors/test/environment,41
1764453248878,lt-48,sensors/test/environment,41
1764453248878,lt-39,sensors/test/environment,42
1764453248879,lt-14,sensors/test/environment,43
1764453248879,lt-33,sensors/test/environment,40
1764453248880,lt-6,sensors/test/environment,41
1764453248880,lt-31,sensors/test/environment,41
1764453248881,lt-23,sensors/test/environment,42
1764453248881,lt-32,sensors/test/environment,42
1764453248888,lt-16,sensors/test/environment,41
1764453248889,lt-5,sensors/test/environment,41
1764453248889,lt-41,sensors/test/environment,41
1764453248895,lt-7,sensors/test/environment,40
1764453248899,lt-49,sensors/test/environment,41
1764453248901,lt-40,sensors/test/environment,40
1764453248901,lt-24,sensors/test/environment,41
1764453248902,lt-42,sensors/test/environment,41
1764453248904,lt-15,sensors/test/environment,41
1764453248905,lt-25,sensors/test/environment,42
1764453248910,lt-43,sensors/test/environment,42
1764453248912,lt-9,sensors/test/environment,42
1764453248915,lt-34,sensors/test/environment,41
1764453248916,lt-35,sensors/test/environment,41
1764453248917,lt-26,sensors/test/environment,42
1764453248919,lt-17,sensors/test/environment,41
1764453248921,lt-27,sensors/test/environment,41
1764453248926,lt-44,sensors/test/environment,40
1764453248927,lt-8,sensors/test/environment,40
1764453248927,lt-29,sensors/test/environment,40
1764453248928,lt-11,sensors/test/environment,41
1764453248928,lt-45,sensors/test/environment,41
1764453248929,lt-18,sensors/test/environment,43
1764453248929,lt-28,sensors/test/environment,42
1764453248929,lt-0,sensors/test/environment,42
1764453248931,lt-19,sensors/test/environment,41
1764453248932,lt-37,sensors/test/environment,40
1764453248934,lt-10,sensors/test/environment,42
1764453248935,lt-1,sensors/test/environment,41
1764453248936,lt-2,sensors/test/environment,40
1764453248936,lt-36,sensors/test/environment,41
1764453248937,lt-3,sensors/test/environment,42
1764453248939,lt-20,sensors/test/environment,42
1764453248950,lt-46,sensors/test/environment,43
1764453248950,lt-12,sensors/test/environment,43
1764453248950,lt-47,sensors/test/environment,43
1764453248950,lt-38,sensors/test/environment,42
1764453248952,lt-21,sensors/test/environment,43
1764453248953,lt-13,sensors/test/environment,42
1764453248955,lt-4,sensors/test/environment,42
1764453248956,lt-30,sensors/test/environment,42
1764453248963,lt-22,sensors/test/environment,41
1764453248968,lt-48,sensors/test/environment,41
1764453248969,lt-39,sensors/test/environment,41
1764453248969,lt-14,sensors/test/environment,41
1764453248970,lt-33,sensors/test/environment,41
1764453248971,lt-23,sensors/test/environment,41
1764453248972,lt-32,sensors/test/environment,42
1764453248972,lt-6,sensors/test/environment,42
1764453248972,lt-31,sensors/test/environment,42
1764453248979,lt-16,sensors/test/environment,41
1764453248980,lt-41,sensors/test/environment,41
1764453248980,lt-5,sensors/test/environment,41
1764453248986,lt-7,sensors/test/environment,41
1764453248990,lt-49,sensors/test/environment,41
1764453248992,lt-40,sensors/test/environment,41
1764453248993,lt-42,sensors/test/environment,41
1764453248993,lt-24,sensors/test/environment,41
1764453248995,lt-25,sensors/test/environment,41
1764453248995,lt-15,sensors/test/environment,40
1764453249000,lt-43,sensors/test/environment,41
1764453249002,lt-9,sensors/test/environment,40
1764453249007,lt-34,sensors/test/environment,42
1764453249007,lt-35,sensors/test/environment,41
1764453249008,lt-26,sensors/test/environment,41
1764453249010,lt-17,sensors/test/environment,41
1764453249012,lt-27,sensors/test/environment,41
1764453249017,lt-44,sensors/test/environment,41
1764453249018,lt-11,sensors/test/environment,41
1764453249019,lt-29,sensors/test/environment,42
1764453249019,lt-8,sensors/test/environment,42
1764453249020,lt-0,sensors/test/environment,41
1764453249020,lt-18,sensors/test/environment,42
1764453249020,lt-28,sensors/test/environment,42
1764453249020,lt-45,sensors/test/environment,42
1764453249022,lt-19,sensors/test/environment,41
1764453249023,lt-37,sensors/test/environment,41
1764453249024,lt-10,sensors/test/environment,41
1764453249026,lt-1,sensors/test/environment,41
1764453249027,lt-36,sensors/test/environment,41
1764453249027,lt-3,sensors/test/environment,40
1764453249027,lt-2,sensors/test/environment,41
1764453249029,lt-20,sensors/test/environment,41
1764453249040,lt-47,sensors/test/environment,40
1764453249041,lt-38,sensors/test/environment,42
1764453249041,lt-12,sensors/test/environment,42
1764453249041,lt-46,sensors/test/environment,42
1764453249043,lt-21,sensors/test/environment,42
1764453249043,lt-13,sensors/test/environment,41
1764453249046,lt-30,sensors/test/environment,41
1764453249046,lt-4,sensors/test/environment,41
1764453249054,lt-22,sensors/test/environment,41
1764453249060,lt-48,sensors/test/environment,42
1764453249060,lt-14,sensors/test/environment,41
1764453249061,lt-39,sensors/test/environment,42
1764453249061,lt-33,sensors/test/environment,41
1764453249062,lt-6,sensors/test/environment,40
1764453249063,lt-32,sensors/test/environment,42
1764453249063,lt-23,sensors/test/environment,42
1764453249063,lt-31,sensors/test/environment,41
1764453249070,lt-16,sensors/test/environment,41
1764453249071,lt-5,sensors/test/environment,41
1764453249071,lt-41,sensors/test/environment,41
1764453249077,lt-7,sensors/test/environment,41
1764453249081,lt-49,sensors/test/environment,41
1764453249083,lt-40,sensors/test/environment,41
1764453249085,lt-42,sensors/test/environment,42
1764453249085,lt-24,sensors/test/environment,41
1764453249086,lt-15,sensors/test/environment,41
1764453249086,lt-25,sensors/test/environment,41
1764453249091,lt-43,sensors/test/environment,41
1764453249093,lt-9,sensors/test/environment,41
1764453249097,lt-34,sensors/test/environment,41
1764453249098,lt-35,sensors/test/environment,41
1764453249100,lt-26,sensors/test/environment,42
1764453249101,lt-17,sensors/test/environment,41
1764453249103,lt-27,sensors/test/environment,41
1764453249108,lt-44,sensors/test/environment,41
1764453249109,lt-8,sensors/test/environment,41
1764453249110,lt-11,sensors/test/environment,42
1764453249110,lt-29,sensors/test/environment,42
1764453249110,lt-0,sensors/test/environment,41
1764453249110,lt-45,sensors/test/environment,40
1764453249111,lt-28,sensors/test/environment,42
1764453249111,lt-18,sensors/test/environment,42
1764453249113,lt-19,sensors/test/environment,41
1764453249115,lt-37,sensors/test/environment,42
1764453249116,lt-10,sensors/test/environment,41
1764453249117,lt-1,sensors/test/environment,41
1764453249118,lt-2,sensors/test/environment,40
1764453249118,lt-3,sensors/test/environment,41
1764453249119,lt-36,sensors/test/environment,42
1764453249121,lt-20,sensors/test/environment,42
1764453249131,lt-46,sensors/test/environment,40
1764453249132,lt-12,sensors/test/environment,41
1764453249132,lt-38,sensors/test/environment,42
1764453249132,lt-47,sensors/test/environment,42
1764453249133,lt-21,sensors/test/environment,41
1764453249134,lt-13,sensors/test/environment,41
1764453249137,lt-4,sensors/test/environment,41
1764453249137,lt-30,sensors/test/environment,41
1764453249146,lt-22,sensors/test/environment,42
1764453249150,lt-48,sensors/test/environment,41
1764453249151,lt-39,sensors/test/environment,41
1764453249151,lt-14,sensors/test/environment,41
1764453249152,lt-33,sensors/test/environment,41
1764453249153,lt-23,sensors/test/environment,41
1764453249154,lt-32,sensors/test/environment,42
1764453249154,lt-6,sensors/test/environment,42
1764453249154,lt-31,sensors/test/environment,41
1764453249161,lt-16,sensors/test/environment,41
1764453249162,lt-5,sensors/test/environment,41
1764453249163,lt-41,sensors/test/environment,41
1764453249168,lt-7,sensors/test/environment,41
1764453249172,lt-49,sensors/test/environment,41
1764453249174,lt-40,sensors/test/environment,41
1764453249176,lt-42,sensors/test/environment,41
1764453249176,lt-24,sensors/test/environment,41
1764453249177,lt-25,sensors/test/environment,41
1764453249177,lt-15,sensors/test/environment,41
1764453249184,lt-43,sensors/test/environment,43
1764453249184,lt-9,sensors/test/environment,41
1764453249188,lt-34,sensors/test/environment,41
1764453249189,lt-35,sensors/test/environment,41
1764453249191,lt-26,sensors/test/environment,41
1764453249193,lt-17,sensors/test/environment,42
1764453249194,lt-27,sensors/test/environment,41
1764453249199,lt-44,sensors/test/environment,41
1764453249201,lt-8,sensors/test/environment,42
1764453249201,lt-29,sensors/test/environment,41
1764453249202,lt-11,sensors/test/environment,43
1764453249202,lt-45,sensors/test/environment,42
1764453249203,lt-18,sensors/test/environment,43
1764453249203,lt-28,sensors/test/environment,43
1764453249203,lt-0,sensors/test/environment,43
1764453249204,lt-19,sensors/test/environment,41
1764453249205,lt-37,sensors/test/environment,40
1764453249207,lt-10,sensors/test/environment,41
1764453249208,lt-1,sensors/test/environment,41
1764453249209,lt-36,sensors/test/environment,41
1764453249209,lt-2,sensors/test/environment,41
1764453249209,lt-3,sensors/test/environment,41
1764453249211,lt-20,sensors/test/environment,40
1764453249222,lt-38,sensors/test/environment,41
1764453249223,lt-47,sensors/test/environment,42
1764453249223,lt-12,sensors/test/environment,42
1764453249223,lt-46,sensors/test/environment,42
1764453249224,lt-21,sensors/test/environment,41
1764453249225,lt-13,sensors/test/environment,41
1764453249229,lt-4,sensors/test/environment,42
1764453249229,lt-30,sensors/test/environment,42
1764453249236,lt-22,sensors/test/environment,40
1764453249242,lt-48,sensors/test/environment,42
1764453249242,lt-39,sensors/test/environment,41
1764453249243,lt-33,sensors/test/environment,41
1764453249244,lt-14,sensors/test/environment,42
1764453249244,lt-6,sensors/test/environment,41
1764453249245,lt-23,sensors/test/environment,42
1764453249245,lt-32,sensors/test/environment,42
1764453249245,lt-31,sensors/test/environment,41
1764453249253,lt-16,sensors/test/environment,42
1764453249253,lt-5,sensors/test/environment,41
1764453249254,lt-41,sensors/test/environment,41
1764453249260,lt-7,sensors/test/environment,41
1764453249263,lt-49,sensors/test/environment,41
1764453249265,lt-40,sensors/test/environment,41
1764453249267,lt-24,sensors/test/environment,41
1764453249267,lt-42,sensors/test/environment,41
1764453249268,lt-15,sensors/test/environment,41
1764453249269,lt-25,sensors/test/environment,42
1764453249275,lt-9,sensors/test/environment,41
1764453249276,lt-43,sensors/test/environment,42
1764453249279,lt-34,sensors/test/environment,41
1764453249280,lt-35,sensors/test/environment,41
1764453249282,lt-26,sensors/test/environment,41
1764453249285,lt-17,sensors/test/environment,42
1764453249285,lt-27,sensors/test/environment,41
1764453249290,lt-44,sensors/test/environment,41
1764453249291,lt-29,sensors/test/environment,41
1764453249292,lt-11,sensors/test/environment,42
1764453249292,lt-8,sensors/test/environment,42
1764453249293,lt-45,sensors/test/environment,41
1764453249294,lt-28,sensors/test/environment,42
1764453249294,lt-0,sensors/test/environment,42
1764453249295,lt-18,sensors/test/environment,43
1764453249296,lt-19,sensors/test/environment,42
1764453249297,lt-37,sensors/test/environment,42
1764453249298,lt-10,sensors/test/environment,41
1764453249299,lt-1,sensors/test/environment,41
1764453249300,lt-36,sensors/test/environment,41
1764453249300,lt-2,sensors/test/environment,41
1764453249301,lt-3,sensors/test/environment,41
1764453249302,lt-20,sensors/test/environment,41
1764453249315,lt-46,sensors/test/environment,43
1764453249315,lt-12,sensors/test/environment,43
1764453249316,lt-38,sensors/test/environment,44
1764453249316,lt-47,sensors/test/environment,44
1764453249316,lt-21,sensors/test/environment,42
1764453249318,lt-13,sensors/test/environment,43
1764453249319,lt-30,sensors/test/environment,40
1764453249319,lt-4,sensors/test/environment,41
1764453249327,lt-22,sensors/test/environment,41
1764453249334,lt-39,sensors/test/environment,42
1764453249335,lt-48,sensors/test/environment,43
1764453249336,lt-33,sensors/test/environment,42
1764453249337,lt-14,sensors/test/environment,44
1764453249337,lt-6,sensors/test/environment,43
1764453249338,lt-23,sensors/test/environment,43
1764453249338,lt-31,sensors/test/environment,43
1764453249338,lt-32,sensors/test/environment,43
1764453249344,lt-16,sensors/test/environment,41
1764453249345,lt-5,sensors/test/environment,42
1764453249346,lt-41,sensors/test/environment,42
1764453249352,lt-7,sensors/test/environment,42
1764453249358,lt-40,sensors/test/environment,43
1764453249359,lt-49,sensors/test/environment,44
1764453249362,lt-24,sensors/test/environment,45
1764453249363,lt-42,sensors/test/environment,46
1764453249363,lt-15,sensors/test/environment,45
1764453249363,lt-25,sensors/test/environment,45
1764453249368,lt-9,sensors/test/environment,42
1764453249369,lt-43,sensors/test/environment,43
